,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,scaffold_smarts,scaffold_basis,dummy_places,type,name,fragment_smiles,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42a_fold3,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold4,rejection_mcmpnn_combi_v42a_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold0,rejection_mcmpnn_combi_v42d_fold1,fragment_effect_rejection_selectivity,scaffold_basis_logp,fragment_effect_logp_difference
282,282,102,102,102,102,102,102,102,PMPerformance,Toluene,COC1=C(NC2=CC(N)=CC(N)=C2)C(=O)C1=O,COC1=C(NC2=CC(N)=CC(N)=C2)C(=O)C1=O,0.5,30,25,0.717,CF,O=c(c(OC)c1Nc2cc([*])cc([*])c2)c1=O,O=c(c(OC)c1Nc2ccccc2)c1=O,2,organocatalyst,square amide,[*]N,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,233.227,0.19919999999999977,233.227,0.1991999999999997,0,0,1,0,0,0,0,0,1,0,,,,,,0.308329158,0.1409767559869417,0.4756815600130583,0.21414757,0.26591355,0.5204001,0.18641415,0.35477042,1.0688789748680945,1.0347999999999997,-0.41779999999999995
283,283,103,103,103,103,103,103,103,PMPerformance,Toluene,COC1=C(NC2=CC(C34CC5CC(CC(C5)C3)C4)=CC(C34CC5CC(CC(C5)C3)C4)=C2)C(=O)C1=O,COC1=C(NC2=CC(C34CC5CC(CC(C5)C3)C4)=CC(C34CC5CC(CC(C5)C3)C4)=C2)C(=O)C1=O,0.5,30,25,0.717,CF,O=c(c(OC)c1Nc2cc([*])cc([*])c2)c1=O,O=c(c(OC)c1Nc2ccccc2)c1=O,2,organocatalyst,square amide,[*]C12CC3CC(CC(C2)C3)C1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,471.6410000000004,5.970400000000006,471.6410000000004,5.970400000000006,0,0,1,0,0,0,0,0,1,0,,,,,,0.81408462,0.6838509516976193,0.9443182883023808,0.8743994,0.85472196,0.7073759,0.9338219,0.70010394,2.0616363788653698,1.0347999999999997,2.467800000000003
284,284,104,104,104,104,104,104,104,PMPerformance,Toluene,COC1=C(NC2=CC(C3CCCCCCCCC3)=CC(C3CCCCCCCCC3)=C2)C(=O)C1=O,COC1=C(NC2=CC(C3CCCCCCCCC3)=CC(C3CCCCCCCCC3)=C2)C(=O)C1=O,0.5,30,25,0.717,CF,O=c(c(OC)c1Nc2cc([*])cc([*])c2)c1=O,O=c(c(OC)c1Nc2ccccc2)c1=O,2,organocatalyst,square amide,[*]C1CCCCCCCCC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,479.7050000000004,8.251000000000005,479.7050000000004,8.251000000000005,0,0,1,0,0,0,0,0,1,0,,,,,,0.850595154,0.7256891308470439,0.975501177152956,0.88165337,0.8946888,0.8156502,0.9637952,0.6971882,2.299770676420539,1.0347999999999997,3.6081000000000025
285,285,105,105,105,105,105,105,105,PMPerformance,Toluene,CCCCCCCCCCC1=CC(CCCCCCCCCC)=CC(NC2=C(OC)C(=O)C2=O)=C1,CCCCCCCCCCC1=CC(CCCCCCCCCC)=CC(NC2=C(OC)C(=O)C2=O)=C1,0.5,30,25,0.717,CF,O=c(c(OC)c1Nc2cc([*])cc([*])c2)c1=O,O=c(c(OC)c1Nc2ccccc2)c1=O,2,organocatalyst,square amide,[*]CCCCCCCCCC,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,483.7370000000003,8.401200000000006,483.7370000000003,8.401200000000006,0,0,1,0,0,0,0,0,1,0,,,,,,0.8744322880000001,0.8032759979430796,0.9455885780569204,0.86037004,0.90451527,0.83990073,0.9567287,0.8106467,2.5085636499259496,1.0347999999999997,3.6832000000000034
286,286,106,106,106,106,106,106,106,PMPerformance,Toluene,COC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=C1C=C(OC1=CC(OC3=CC4=C(C=C3)C(C)(C)CC43CC(C)(C)C4=CC=C(OC)C=C43)=CC(NC3=C(OC)C(=O)C3=O)=C1)C=C2,COC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=C1C=C(OC1=CC(OC3=CC4=C(C=C3)C(C)(C)CC43CC(C)(C)C4=CC=C(OC)C=C43)=CC(NC3=C(OC)C(=O)C3=O)=C1)C=C2,0.5,30,25,0.717,CF,O=c(c(OC)c1Nc2cc([*])cc([*])c2)c1=O,O=c(c(OC)c1Nc2ccccc2)c1=O,2,organocatalyst,square amide,CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,844.061,11.933999999999987,844.061,11.933999999999989,0,0,1,0,0,0,0,0,1,0,,,,,,0.8711582139999999,0.7677312647610318,0.974585163238968,0.76768035,0.9534692,0.79936147,0.93757665,0.8977034,2.476487764293835,1.0347999999999997,5.449599999999993
287,287,107,107,107,107,107,107,107,PMPerformance,Toluene,COC1=C(NC2=CC(C3CCC4(CCCC4)CC3)=CC(C3CCC4(CCCC4)CC3)=C2)C(=O)C1=O,COC1=C(NC2=CC(C3CCC4(CCCC4)CC3)=CC(C3CCC4(CCCC4)CC3)=C2)C(=O)C1=O,0.5,30,25,0.717,CF,O=c(c(OC)c1Nc2cc([*])cc([*])c2)c1=O,O=c(c(OC)c1Nc2ccccc2)c1=O,2,organocatalyst,square amide,[*]C1CCC2(CCCC2)CC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,475.67300000000034,7.470800000000007,475.67300000000034,7.470800000000007,0,0,1,0,0,0,0,0,1,0,,,,,,0.806779398,0.6200540063559066,0.9935047896440934,0.9047487,0.8976033,0.6005198,0.93781936,0.69320583,2.0222900937142705,1.0347999999999997,3.2180000000000035
288,288,108,108,108,108,108,108,108,PMPerformance,Toluene,FC(F)(F)C1=CC=NC=C1,FC(F)(F)C1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]C(F)(F)F,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,147.09900000000002,2.1003999999999996,147.09900000000002,2.1004,0,0,1,0,0,0,0,0,1,0,,,,,,0.048423887,-0.1342319910830346,0.2310797650830346,-0.07103622,0.20653066,0.18147314,-0.123592675,0.04874453,1.18017886648163,1.0816,1.0187999999999997
289,289,109,109,109,109,109,109,109,PMPerformance,Toluene,C1=CC=C(C2=CC=NC=C2)C=C1,C1=CC=C(C2=CC=NC=C2)C=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]c1ccccc1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,155.2,2.7486000000000006,155.2,2.7486000000000006,0,0,1,0,0,0,0,0,1,0,,,,,,0.078543566,-0.1454986895347061,0.3025858215347062,-0.103467226,0.174948,0.31877482,-0.094013214,0.09647545,1.2187549961260988,1.0816,1.6670000000000007
290,290,110,110,110,110,110,110,110,PMPerformance,Toluene,CC(C)(C)C1=CC=NC=C1,CC(C)(C)C1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]C(C)(C)C,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,135.20999999999998,2.3791,135.20999999999998,2.3791,0,0,1,0,0,0,0,0,1,0,,,,,,0.0725628621199999,-0.0453977917799592,0.1905235160199592,-0.03576982,0.19524592,0.1409466,0.0065414906,0.05585012,1.2108957743587403,1.0816,1.2975000000000003
291,291,111,111,111,111,111,111,111,PMPerformance,Toluene,CC(C)C1=CC=NC=C1,CC(C)C1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]C(C)C,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,121.18299999999996,2.205,121.18299999999996,2.205,0,0,1,0,0,0,0,0,1,0,,,,,,-0.007072812,-0.21556719046292,0.20142156646292,-0.17880487,0.09996769,0.16097838,-0.19704545,0.07954019,1.115143468658464,1.0816,1.1234000000000002
292,292,112,112,112,112,112,112,112,PMPerformance,Toluene,COC1=CC=NC=C1,COC1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]OC,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,109.128,1.0901999999999998,109.128,1.0901999999999998,0,0,1,0,0,0,0,0,1,0,,,,,,-0.12876717,-0.3775330564454053,0.1199987164454053,-0.2865963,-0.08561969,0.13046187,-0.36858213,-0.0334996,0.9949189707655056,1.0816,0.008599999999999941
293,293,113,113,113,113,113,113,113,PMPerformance,Toluene,CCCCCCCCC1=CC=NC=C1,CCCCCCCCC1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]CCCCCCCC,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,191.31800000000004,3.984600000000003,191.31800000000004,3.984600000000003,0,0,1,0,0,0,0,0,1,0,,,,,,0.1955153888,0.0684441103532071,0.3225866672467929,0.08623141,0.27281067,0.3016724,0.087875694,0.22898677,1.3959594067694858,1.0816,2.903000000000003
294,294,114,114,114,114,114,114,114,PMPerformance,Toluene,C1=NC=CC(C2CCCCC2)=C1,C1=NC=CC(C2CCCCC2)=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]C1CCCCC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,161.248,3.1293000000000015,161.248,3.129300000000001,0,0,1,0,0,0,0,0,1,0,,,,,,0.101628849428,-0.0253940907435055,0.2286517895995056,0.0033740401,0.16968396,0.2324607,-0.00062823296,0.10325378,1.250072777556562,1.0816,2.0477000000000016
295,295,115,115,115,115,115,115,115,PMPerformance,Toluene,C1=NC=CC(C2CCCCCCC2)=C1,C1=NC=CC(C2CCCCCCC2)=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]C1CCCCCCC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,189.302,3.909500000000003,189.302,3.909500000000003,0,0,1,0,0,0,0,0,1,0,,,,,,0.1838962019999999,0.0672093234952194,0.3005830805047805,0.09802002,0.27196187,0.29880622,0.11711925,0.13357365,1.3760848339437095,1.0816,2.827900000000003
296,296,116,116,116,116,116,116,116,PMPerformance,Toluene,CCCCCCC1=CC=NC=C1,CCCCCCC1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]CCCCCC,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,163.26399999999998,3.2044000000000015,163.26399999999998,3.204400000000001,0,0,1,0,0,0,0,0,1,0,,,,,,0.1044047823999999,-0.0462419030539747,0.2550514678539747,-0.013372302,0.17757982,0.22779262,-0.038250506,0.16827428,1.25394738455128,1.0816,2.1228000000000016
297,297,117,117,117,117,117,117,117,PMPerformance,Toluene,C1=NC=CC(C2=CC=NC=C2)=C1,C1=NC=CC(C2=CC=NC=C2)=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]c1ccncc1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,156.18800000000002,2.1436,156.18800000000002,2.1436,0,0,1,0,0,0,0,0,1,0,,,,,,0.02407718,-0.2244237233989081,0.2725780833989081,-0.15699208,0.13398772,0.26139864,-0.2093767,0.09136832,1.1507368101423212,1.0816,1.0620000000000003
298,298,118,118,118,118,118,118,118,PMPerformance,Toluene,C1=NC=CC(N2CCCCC2)=C1,C1=NC=CC(N2CCCCC2)=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]N1CCCCC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,162.236,2.0719,162.236,2.0719,0,0,1,0,0,0,0,0,1,0,,,,,,0.0489060896,-0.1807272279646364,0.2785394071646364,-0.07473832,0.17970583,0.27790505,-0.17892015,0.040578038,1.1807772083785135,1.0816,0.9903
299,299,119,119,119,119,119,119,119,PMPerformance,Toluene,OC1=CC=NC=C1,OC1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]O,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,95.10099999999998,0.7871999999999999,95.10099999999998,0.7871999999999999,0,0,1,0,0,0,0,0,1,0,,,,,,-0.0784406308,-0.3898901300873986,0.2330088684873986,-0.22226363,0.048134893,0.19642016,-0.43771452,0.023219943,1.0413474554388475,1.0816,-0.2944
300,300,120,120,120,120,120,120,120,PMPerformance,Toluene,NC1=CC=NC=C1,NC1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]N,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,94.117,0.6638000000000001,94.117,0.6638000000000001,0,0,1,0,0,0,0,0,1,0,,,,,,-0.1232041457999999,-0.4349321326006697,0.1885238410006697,-0.316584,0.008600414,0.12924483,-0.458852,0.021570027,0.9998465781430512,1.0816,-0.41779999999999984
301,301,121,121,121,121,121,121,121,PMPerformance,Toluene,C1=NC=CC(C23CC4CC(CC(C4)C2)C3)=C1,C1=NC=CC(C23CC4CC(CC(C4)C2)C3)=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]C12CC3CC(CC(C2)C3)C1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,213.324,3.549400000000002,213.324,3.549400000000002,0,0,1,0,0,0,0,0,1,0,,,,,,0.30866026,0.2022253948903241,0.4150951251096759,0.24457362,0.29888457,0.4025897,0.38852835,0.20872506,1.6244192414102885,1.0816,2.467800000000002
302,302,122,122,122,122,122,122,122,PMPerformance,Toluene,C1=NC=CC(C2CCCCCCCCC2)=C1,C1=NC=CC(C2CCCCCCCCC2)=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]C1CCCCCCCCC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,217.356,4.689700000000005,217.356,4.689700000000005,0,0,1,0,0,0,0,0,1,0,,,,,,0.272171044,0.15608651295296,0.3882555750470399,0.21241087,0.37289995,0.36772716,0.24128684,0.1665304,1.5429811923944343,1.0816,3.6081000000000047
303,303,123,123,123,123,123,123,123,PMPerformance,Toluene,CCCCCCCCCCC1=CC=NC=C1,CCCCCCCCCCC1=CC=NC=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]CCCCCCCCCC,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,219.372,4.764800000000005,219.372,4.764800000000005,0,0,1,0,0,0,0,0,1,0,,,,,,0.291232086,0.1937106808938738,0.3887534911061263,0.20133987,0.36023146,0.37565693,0.2228092,0.29612297,1.5844763190518942,1.0816,3.6832000000000047
304,304,124,124,124,124,124,124,124,PMPerformance,Toluene,COC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=C1C=C(OC1=CC=NC=C1)C=C2,COC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=C1C=C(OC1=CC=NC=C1)C=C2,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,399.5340000000001,6.531200000000007,399.5340000000001,6.531200000000007,0,0,1,0,0,0,0,0,1,0,,,,,,0.713059338,0.5239580190307414,0.9021606569692586,0.6935836,0.80422807,0.8188612,0.7933383,0.45528552,3.913710504699933,1.0816,5.449600000000007
305,305,125,125,125,125,125,125,125,PMPerformance,Toluene,C1=NC=CC(C2CCC3(CCCC3)CC2)=C1,C1=NC=CC(C2CCC3(CCCC3)CC2)=C1,0.5,30,25,0.717,CF,[*]c1ccncc1,c1cccnc1,1,organocatalyst,pyridine,[*]C1CCC2(CCCC2)CC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,215.33999999999992,4.299600000000003,215.33999999999992,4.299600000000003,0,0,1,0,0,0,0,0,1,0,,,,,,0.308703338,0.2022474920180821,0.4151591839819178,0.2757801,0.38526863,0.35277897,0.35613224,0.17355675,1.6245204652750764,1.0816,3.2180000000000035
306,306,126,126,126,126,126,126,126,PMPerformance,Toluene,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C(F)(F)F,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C(F)(F)F,0.5,30,25,0.717,CF,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)[*])C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,1,organocatalyst,quinidine,[*]C(F)(F)F,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,376.422,4.785700000000005,376.422,4.785700000000005,0,0,1,0,0,0,0,0,1,0,,,,,,0.6147687099999999,0.4526530097491185,0.7768844102508813,0.47598222,0.74065053,0.7639446,0.5188773,0.5743889,1.2207136156147746,3.6823000000000023,1.1034000000000024
307,307,127,127,127,127,127,127,127,PMPerformance,Toluene,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](C1=CC=CC=C1)C1=C2C=C(OC)C=CC2=NC=C1,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](C1=CC=CC=C1)C1=C2C=C(OC)C=CC2=NC=C1,0.5,30,25,0.717,CF,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)[*])C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,1,organocatalyst,quinidine,[*]c1ccccc1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,384.52300000000014,5.2717000000000045,384.52300000000014,5.2717000000000045,0,0,1,0,0,0,0,0,1,0,,,,,,0.6353841499999999,0.4989615078989209,0.7718067921010789,0.5936896,0.7506176,0.7226403,0.63476145,0.4752118,1.2897310709046,3.6823000000000023,1.5894000000000021
308,308,128,128,128,128,128,128,128,PMPerformance,Toluene,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C(C)(C)C,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C(C)(C)C,0.5,30,25,0.717,CF,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)[*])C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,1,organocatalyst,quinidine,[*]C(C)(C)C,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,364.5330000000001,5.269500000000005,364.5330000000001,5.269500000000005,0,0,1,0,0,0,0,0,1,0,,,,,,0.644786464,0.5056638794980038,0.783909048501996,0.49460986,0.6989368,0.7962419,0.60575026,0.6283935,1.3238686076251436,3.6823000000000023,1.5872000000000028
309,309,129,129,129,129,129,129,129,PMPerformance,Toluene,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C(C)C,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C(C)C,0.5,30,25,0.717,CF,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)[*])C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,1,organocatalyst,quinidine,[*]C(C)C,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,350.5060000000001,4.879400000000005,350.5060000000001,4.879400000000005,0,0,1,0,0,0,0,0,1,0,,,,,,0.61740178,0.4705832856458553,0.7642202743541447,0.472838,0.6861504,0.76927626,0.53277534,0.6259689,1.2291144398309062,3.6823000000000023,1.1971000000000025
310,310,130,130,130,130,130,130,130,PMPerformance,Toluene,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](OC)C1=C2C=C(OC)C=CC2=NC=C1,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](OC)C1=C2C=C(OC)C=CC2=NC=C1,0.5,30,25,0.717,CF,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)[*])C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,1,organocatalyst,quinidine,[*]OC,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,338.451,3.827300000000003,338.451,3.827300000000003,0,0,1,0,0,0,0,0,1,0,,,,,,0.503607828,0.3632809383398804,0.6439347176601197,0.43546534,0.6239895,0.62686384,0.44196826,0.3897522,0.9473554197099688,3.6823000000000023,0.14500000000000046
311,311,131,131,131,131,131,131,131,PMPerformance,Toluene,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](CCCCCCCC)C1=C2C=C(OC)C=CC2=NC=C1,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](CCCCCCCC)C1=C2C=C(OC)C=CC2=NC=C1,0.5,30,25,0.717,CF,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)[*])C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,1,organocatalyst,quinidine,[*]CCCCCCCC,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,420.6410000000001,6.974000000000008,420.6410000000001,6.974000000000008,0,0,1,0,0,0,0,0,1,0,,,,,,0.7617454259999998,0.6439455146061651,0.8795453373938346,0.7074292,0.8820056,0.794053,0.79236937,0.63286996,1.9737272734468687,3.6823000000000023,3.291700000000006
312,312,132,132,132,132,132,132,132,PMPerformance,Toluene,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C1CCCCC1,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C1CCCCC1,0.5,30,25,0.717,CF,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)[*])C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,1,organocatalyst,quinidine,[*]C1CCCCC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,390.57100000000025,5.803700000000006,390.57100000000025,5.803700000000006,0,0,1,0,0,0,0,0,1,0,,,,,,0.7000774599999999,0.5857448469991621,0.8144100730008378,0.5825306,0.80148965,0.78388876,0.68203354,0.65044475,1.567916865572505,3.6823000000000023,2.121400000000004
313,313,133,133,133,133,133,133,133,PMPerformance,Toluene,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C1CCCCCCC1,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](C1=C2C=C(OC)C=CC2=NC=C1)C1CCCCCCC1,0.5,30,25,0.717,CF,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)[*])C[C@@H]4CC[N@]1C[C@@H]4C=C,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)Cc3c4cc(OC)ccc4ncc3,1,organocatalyst,quinidine,[*]C1CCCCCCC1,PM,300,-1.0,0.0,1,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,418.62500000000034,6.583900000000008,418.62500000000034,6.583900000000008,0,0,1,0,0,0,0,0,1,0,,,,,,0.752487644,0.6431165848436213,0.8618587031563787,0.64174855,0.8516306,0.82234085,0.75775725,0.68896097,1.8999063179569933,3.6823000000000023,2.9016000000000055
